episode,reward
414,0.55668
415,0.50648
416,0.26783
417,0.29683
418,0.33562
419,0.5522500000000001
420,0.5128199999999999
421,0.38268
422,0.51038
423,0.46742999999999996
424,0.5637300000000001
425,0.50937
426,0.5976800000000001
427,0.41251000000000004
428,0.24905000000000002
429,0.25745999999999997
430,0.4953
431,0.43069
432,0.27683
433,0.5535
434,0.51638
435,0.5129400000000001
436,0.26869
437,0.60243
438,0.24
439,0.27756000000000003
440,0.40358999999999995
441,0.24
442,0.58152
443,0.46683
444,0.5441400000000001
445,0.47045000000000003
446,0.565
447,0.61488
448,0.5322600000000001
449,0.49278
450,0.6210600000000001
451,0.59553
452,0.24
453,0.45647
454,0.26846
455,0.40486000000000005
456,0.55944
457,0.29747
458,0.50742
459,0.49090999999999996
460,0.3072
461,0.5156000000000001
462,0.5026600000000001
463,0.2572
464,0.33507
465,0.5760200000000001
466,0.38362999999999997
467,0.48467
468,0.55373
469,0.58211
470,0.53828
471,0.31607
472,0.50679
473,0.6168200000000001
474,0.31607
475,0.39277999999999996
476,0.32715000000000005
477,0.42074
478,0.25905
479,0.54797
480,0.49439999999999995
481,0.51771
482,0.24881999999999999
483,0.6284300000000002
484,0.54962
485,0.54654
486,0.5917
487,0.51943
488,0.5399499999999999
489,0.33513
490,0.28783000000000003
491,0.48995
492,0.6835800000000001
493,0.55171
494,0.56904
495,0.6003900000000001
496,0.54706
497,0.57059
498,0.47570999999999997
499,0.3272
500,0.55381
501,0.26746000000000003
502,0.5362699999999999
503,0.60213
504,0.33384
505,0.5904
506,0.2781
507,0.24837
508,0.59506
509,0.55415
510,0.42272000000000004
511,0.3272
512,0.29719999999999996
513,0.52829
514,0.32561
515,0.5983700000000001
516,0.6104400000000001
517,0.25905
518,0.22
519,0.32521
520,0.36507999999999996
521,0.26
522,0.6080000000000001
523,0.27846
524,0.24896000000000001
525,0.6057000000000001
526,0.37584
527,0.24
528,0.24
529,0.42868
530,0.5776900000000001
531,0.43918999999999997
532,0.25905
533,0.4714400000000001
534,0.52101
535,0.32575000000000004
536,0.52138
537,0.24
538,0.35447
539,0.54771
540,0.27787
541,0.23
542,0.36463999999999996
543,0.29702
544,0.45683999999999997
545,0.50589
546,0.58858
547,0.62259
548,0.6709200000000002
549,0.7121800000000001
550,0.59547
551,0.6411500000000001
552,0.65916
553,0.63771
554,0.58706
555,0.63984
556,0.6168100000000001
557,0.6510900000000001
558,0.60296
559,0.5381800000000001
560,0.5742
561,0.60628
562,0.43040000000000006
563,0.29932000000000003
564,0.42312
565,0.59216
566,0.62292
567,0.5413800000000001
568,0.63262
569,0.56206
570,0.32467
571,0.5313599999999999
572,0.5001599999999999
573,0.21
574,0.54806
575,0.59331
576,0.50444
577,0.53535
578,0.43277
579,0.5332100000000001
580,0.24
581,0.28733000000000003
582,0.23
583,0.55147
584,0.56798
585,0.57504
586,0.5812100000000001
587,0.5103300000000001
588,0.5578799999999999
589,0.5565200000000001
590,0.5049800000000001
591,0.35747
592,0.54775
593,0.24941
594,0.24
595,0.6799600000000001
596,0.35647
597,0.54528
598,0.52695
599,0.5408999999999999
600,0.36629
601,0.5460000000000002
602,0.40145
603,0.53758
604,0.5975600000000001
605,0.34572
606,0.52472
607,0.40987
608,0.48058999999999996
609,0.26819
610,0.5762800000000001
611,0.6111200000000001
612,0.665
613,0.53739
614,0.38381
615,0.47882
616,0.51318
617,0.5493399999999999
618,0.5478799999999999
619,0.5294399999999999
620,0.47998999999999997
621,0.5647000000000001
622,0.5301199999999999
623,0.52826
624,0.24
625,0.54157
626,0.42321
627,0.50692
628,0.50688
629,0.5727599999999999
630,0.46074
631,0.485
632,0.6162000000000001
633,0.51483
634,0.43421
635,0.43689
636,0.5946999999999999
637,0.58491
638,0.44091
639,0.5916
640,0.5329999999999999
641,0.33881999999999995
642,0.27751
643,0.47977999999999993
644,0.55527
645,0.60926
646,0.5772600000000001
647,0.49845
648,0.6197400000000001
649,0.57707
650,0.39354
651,0.33489
652,0.47
653,0.53001
654,0.5622699999999999
655,0.51371
656,0.28896
657,0.6180300000000001
658,0.64889
659,0.6063999999999999
660,0.5632600000000001
661,0.6182799999999999
662,0.61314
663,0.24
664,0.56789
665,0.58011
666,0.6124200000000001
667,0.48067
668,0.40331000000000006
669,0.33557000000000003
670,0.5304199999999999
671,0.5811100000000001
672,0.50099
673,0.55535
674,0.5420999999999999
675,0.27842
676,0.5094
677,0.40224
678,0.41242000000000006
679,0.54515
680,0.36471000000000003
681,0.56302
682,0.33503
683,0.25
684,0.52782
685,0.23923000000000003
686,0.33507000000000003
687,0.5885900000000001
688,0.31529
689,0.30669
690,0.43116
691,0.5544
692,0.23
693,0.46036
694,0.46035
695,0.60356
696,0.36427
697,0.23
698,0.6727800000000002
699,0.58441
700,0.6191600000000002
701,0.6041300000000001
702,0.53821
703,0.6145100000000001
704,0.5839
705,0.5510900000000001
706,0.31738
707,0.53047
708,0.5627300000000001
709,0.31747
710,0.6442599999999998
711,0.53241
712,0.6094400000000001
713,0.52429
714,0.3833
715,0.53024
716,0.5085500000000001
717,0.59376
718,0.62298
719,0.49129
720,0.5874299999999999
721,0.5110600000000001
722,0.5912200000000001
723,0.6326900000000001
724,0.5716899999999999
725,0.56832
726,0.55715
727,0.6023000000000001
728,0.5379400000000001
729,0.47979
730,0.46108999999999994
731,0.47869
732,0.6143800000000001
733,0.60345
734,0.58311
735,0.23
736,0.36381
737,0.5429900000000001
738,0.57484
739,0.39231
740,0.4203
741,0.55253
742,0.5871
743,0.30734
744,0.6424200000000002
745,0.6161500000000002
746,0.64397
747,0.5559800000000001
748,0.28841
749,0.6459999999999999
750,0.6758500000000001
751,0.5186
752,0.44041
753,0.5717399999999999
754,0.5767500000000001
755,0.53984
756,0.25846
757,0.59428
758,0.54781
759,0.68526
760,0.6138100000000001
761,0.5892700000000001
762,0.58284
763,0.24
764,0.51143
765,0.26878
766,0.60194
767,0.5928900000000001
768,0.54509
769,0.62556
770,0.41512
771,0.39588999999999996
772,0.6065100000000001
773,0.43467
774,0.34869
775,0.46041
776,0.6758900000000001
777,0.49032
778,0.3553
779,0.63302
780,0.46120000000000005
781,0.5977400000000002
782,0.22932000000000002
783,0.46063999999999994
784,0.24050000000000002
785,0.26846
786,0.48829999999999996
787,0.33572
788,0.24
789,0.6168399999999999
790,0.34448
791,0.25842
792,0.31715
793,0.62116
794,0.32643
795,0.57339
796,0.53254
797,0.54264
798,0.5269499999999999
799,0.5528700000000001
800,0.6159000000000002
801,0.5779200000000001
802,0.5373100000000001
803,0.59036
804,0.58841
805,0.60302
806,0.53826
807,0.32533
808,0.23
809,0.5996100000000001
810,0.50062
811,0.25941
812,0.24941
813,0.2686
814,0.47570999999999997
815,0.27
816,0.24
817,0.5562600000000001
818,0.58836
819,0.24
820,0.5734100000000001
821,0.52385
822,0.54961
823,0.55799
824,0.53429
825,0.49612
826,0.54576
827,0.6029399999999999
828,0.36302999999999996
829,0.59682
830,0.29669
831,0.5552400000000001
832,0.6003400000000001
833,0.6790900000000002
834,0.60565
835,0.60016
836,0.5404599999999999
837,0.55467
838,0.5481699999999999
839,0.22
840,0.25878
841,0.5030899999999999
842,0.5322800000000001
843,0.56477
844,0.5581900000000001
845,0.37396
846,0.46860999999999997
847,0.26846
848,0.5004500000000001
849,0.41588
850,0.52835
851,0.37433999999999995
852,0.25
853,0.4924299999999999
854,0.48711
855,0.31626
856,0.36683
857,0.5195799999999999
858,0.48817
859,0.5305199999999999
860,0.54073
861,0.56542
862,0.5587200000000001
863,0.6176400000000002
864,0.33515999999999996
865,0.5003299999999999
866,0.54635
867,0.51912
868,0.54971
869,0.38309
870,0.53526
871,0.25
872,0.5203
873,0.37331000000000003
874,0.27941
875,0.39291
876,0.26869
877,0.54133
878,0.50841
879,0.52876
880,0.33607
881,0.56587
882,0.56635
883,0.24
884,0.30783
885,0.56133
886,0.53859
887,0.59921
888,0.45221000000000006
889,0.49045
890,0.33616
891,0.35467
892,0.52776
893,0.29828
894,0.25905
895,0.28
896,0.595
897,0.59036
898,0.26869
899,0.59445
900,0.49043
901,0.5559999999999999
902,0.58768
903,0.53053
904,0.26828
905,0.26837
906,0.27759999999999996
907,0.2681
908,0.41214
909,0.41319
910,0.51345
911,0.27801000000000003
912,0.58661
913,0.51467
914,0.27
915,0.5339
916,0.61714
917,0.53008
918,0.5827899999999999
919,0.32650999999999997
920,0.56239
921,0.26796000000000003
922,0.24
923,0.55541
924,0.48111
925,0.5599200000000001
926,0.53545
927,0.5503300000000001
928,0.38276
929,0.509
930,0.42233
931,0.51898
932,0.44329
933,0.51748
934,0.5847000000000001
935,0.5895300000000001
936,0.61232
937,0.24
938,0.52911
939,0.5521600000000001
940,0.26737
941,0.24
942,0.57498
943,0.54622
944,0.55549
945,0.58536
946,0.6034200000000001
947,0.47962000000000005
948,0.5764
949,0.5818500000000001
950,0.5883600000000001
951,0.5961500000000002
952,0.5462400000000001
953,0.5051100000000001
954,0.52608
955,0.40381
956,0.52998
957,0.58443
958,0.5122000000000001
959,0.6033100000000001
960,0.47502
961,0.33842
962,0.28
963,0.50634
964,0.40109
965,0.55937
966,0.36376
967,0.32507
968,0.56041
969,0.24932
970,0.50901
971,0.5958600000000001
972,0.5168299999999999
973,0.57508
974,0.4697199999999999
975,0.5493699999999999
976,0.5499600000000001
977,0.32661999999999997
978,0.52723
979,0.48684
980,0.6426800000000001
981,0.39637999999999995
982,0.39706
983,0.32575000000000004
984,0.6147300000000001
985,0.59931
986,0.6005299999999999
987,0.22
988,0.65657
989,0.55739
990,0.48936999999999997
991,0.24
992,0.37617000000000006
993,0.57694
994,0.5367999999999999
995,0.54077
996,0.4523100000000001
997,0.3953
998,0.5590999999999999
999,0.40245
1000,0.45317
